_id,email,name,active,role
68ca16783cf72d2806fa3dfc,2750@su.edu,Chloe Flores,True,student
68ca16783cf72d2806fa3dfd,2749@su.edu,Elijah Yap,True,student
68ca16793cf72d2806fa3dfe,2751@su.edu,Elijah Castro,True,student
68ca16793cf72d2806fa3dff,2753@su.edu,Liam Santos,True,student
68ca16793cf72d2806fa3e00,2756@su.edu,Sofia Navarro,True,student
68ca167a3cf72d2806fa3e01,2755@su.edu,Evelyn Rivera,True,student
68ca167a3cf72d2806fa3e02,2754@su.edu,Amelia Rivera,True,student
68ca167b3cf72d2806fa3e03,2757@su.edu,Zoey Gonzales,True,student
68ca167b3cf72d2806fa3e04,2758@su.edu,Ava Ramos,True,student
68ca167b3cf72d2806fa3e05,2759@su.edu,Jamie Lopez,True,student
68ca167c3cf72d2806fa3e06,2760@su.edu,Evelyn Torres,True,student
68ca167c3cf72d2806fa3e07,2762@su.edu,Elijah Yap,True,student
68ca167c3cf72d2806fa3e08,2761@su.edu,Ethan Garcia,True,student
68ca167d3cf72d2806fa3e09,2763@su.edu,Ethan Torres,True,student
68ca167d3cf72d2806fa3e0a,2764@su.edu,Noah Santiago,True,student
68ca167d3cf72d2806fa3e0b,2767@su.edu,Sofia Garcia,True,student
68ca167e3cf72d2806fa3e0c,2766@su.edu,Sofia Garcia,True,student
68ca167e3cf72d2806fa3e0d,2769@su.edu,Evelyn Torres,True,student
68ca167e3cf72d2806fa3e0e,2768@su.edu,Amelia Cruz,True,student
68ca167f3cf72d2806fa3e0f,2765@su.edu,Noah Ramos,True,student
68ca167f3cf72d2806fa3e10,2770@su.edu,Isla Castro,True,student
68ca16803cf72d2806fa3e11,2775@su.edu,Isla Gonzales,True,student
68ca16803cf72d2806fa3e12,2772@su.edu,Santiago Lopez,True,student
68ca16803cf72d2806fa3e13,2773@su.edu,Mateo Santos,True,student
68ca16813cf72d2806fa3e14,2771@su.edu,Ava Torres,True,student
68ca16813cf72d2806fa3e15,2776@su.edu,Sofia Santiago,True,student
68ca16813cf72d2806fa3e16,2782@su.edu,Amelia Yap,True,student
68ca16823cf72d2806fa3e17,2777@su.edu,Noah Garcia,True,student
68ca16823cf72d2806fa3e18,2779@su.edu,Liam Lopez,True,student
68ca16823cf72d2806fa3e19,2774@su.edu,Layla DelosReyes,True,student
68ca16833cf72d2806fa3e1a,2788@su.edu,Jamie DelosReyes,True,student
68ca16833cf72d2806fa3e1b,2780@su.edu,Chloe Cruz,True,student
68ca16833cf72d2806fa3e1c,2791@su.edu,Amelia Reyes,True,student
68ca16843cf72d2806fa3e1d,2789@su.edu,Chloe Yap,True,student
68ca16843cf72d2806fa3e1e,2790@su.edu,Sofia Morales,True,student
68ca16853cf72d2806fa3e1f,2778@su.edu,Evelyn DelosReyes,True,student
68ca16853cf72d2806fa3e20,2784@su.edu,Liam Santiago,True,student
68ca16853cf72d2806fa3e21,2793@su.edu,Elijah Ramos,True,student
68ca16863cf72d2806fa3e22,2792@su.edu,Ethan Guerrero,True,student
68ca16863cf72d2806fa3e23,2795@su.edu,Layla Gonzales,True,student
68ca16863cf72d2806fa3e24,2794@su.edu,Mia Panganiban,True,student
68ca16873cf72d2806fa3e25,2796@su.edu,Isla Lopez,True,student
68ca16873cf72d2806fa3e26,2781@su.edu,Isla Cruz,True,student
68ca16873cf72d2806fa3e27,2797@su.edu,Santiago Bautista,True,student
68ca16883cf72d2806fa3e28,2798@su.edu,Noah Morales,True,student
68ca16883cf72d2806fa3e29,2799@su.edu,Mateo Rivera,True,student
68ca16883cf72d2806fa3e2a,2801@su.edu,Santiago Torres,True,student
68ca16893cf72d2806fa3e2b,2800@su.edu,Reese Santiago,True,student
68ca16893cf72d2806fa3e2c,2785@su.edu,Sofia Santiago,True,student
68ca168a3cf72d2806fa3e2d,2786@su.edu,Ethan Gonzales,True,student
68ca168a3cf72d2806fa3e2e,2783@su.edu,Sofia Yap,True,student
68ca168a3cf72d2806fa3e2f,2787@su.edu,Zoey Bautista,True,student
68ca168b3cf72d2806fa3e30,2802@su.edu,Lucas Reyes,True,student
68ca168b3cf72d2806fa3e31,2803@su.edu,Mateo Santos,True,student
68ca168b3cf72d2806fa3e32,2804@su.edu,Reese Navarro,True,student
68ca168c3cf72d2806fa3e33,2806@su.edu,Lucas Garcia,True,student
68ca168c3cf72d2806fa3e34,2807@su.edu,Santiago Garcia,True,student
68ca168c3cf72d2806fa3e35,2805@su.edu,Amelia DelosReyes,True,student
68ca168d3cf72d2806fa3e36,2808@su.edu,Jamie Reyes,True,student
68ca168d3cf72d2806fa3e37,2809@su.edu,Elijah Ramos,True,student
68ca168d3cf72d2806fa3e38,2811@su.edu,Ethan Garcia,True,student
68ca168e3cf72d2806fa3e39,2810@su.edu,Reese Guerrero,True,student
68ca168e3cf72d2806fa3e3a,2813@su.edu,Zoey Lopez,True,student
68ca168e3cf72d2806fa3e3b,2814@su.edu,Chloe Yap,True,student
68ca168f3cf72d2806fa3e3c,2818@su.edu,Santiago Guerrero,True,student
68ca168f3cf72d2806fa3e3d,2816@su.edu,Mia Reyes,True,student
68ca16903cf72d2806fa3e3e,2815@su.edu,Layla Bautista,True,student
68ca16903cf72d2806fa3e3f,2817@su.edu,Lucas Morales,True,student
68ca16903cf72d2806fa3e40,2812@su.edu,Liam Lopez,True,student
68ca16913cf72d2806fa3e41,2821@su.edu,Liam DelosReyes,True,student
68ca16913cf72d2806fa3e42,2819@su.edu,Ethan Garcia,True,student
68ca16913cf72d2806fa3e43,2820@su.edu,Elijah Bautista,True,student
68ca16923cf72d2806fa3e44,2825@su.edu,Sofia DelosReyes,True,student
68ca16923cf72d2806fa3e45,2822@su.edu,Lucas Gonzales,True,student
68ca16923cf72d2806fa3e46,2824@su.edu,Jamie Gonzales,True,student
68ca16933cf72d2806fa3e47,2823@su.edu,Mateo Yap,True,student
68ca16933cf72d2806fa3e48,2826@su.edu,Chloe Torres,True,student
68ca16933cf72d2806fa3e49,2827@su.edu,Mateo Torres,True,student
68ca16943cf72d2806fa3e4a,2828@su.edu,Mia Castro,True,student
68ca16943cf72d2806fa3e4b,2831@su.edu,Santiago Mendoza,True,student
68ca16953cf72d2806fa3e4c,2830@su.edu,Zoey Ramos,True,student
68ca16953cf72d2806fa3e4d,2832@su.edu,Layla Reyes,True,student
68ca16953cf72d2806fa3e4e,2829@su.edu,Layla Yap,True,student
68ca16963cf72d2806fa3e4f,2833@su.edu,Sofia Bautista,True,student
68ca16963cf72d2806fa3e50,2834@su.edu,Liam Morales,True,student
68ca16963cf72d2806fa3e51,2835@su.edu,Noah Castro,True,student
68ca16973cf72d2806fa3e52,2836@su.edu,Chloe Bautista,True,student
68ca16973cf72d2806fa3e53,2837@su.edu,Mia Santiago,True,student
68ca16973cf72d2806fa3e54,2838@su.edu,Riley Panganiban,True,student
68ca16983cf72d2806fa3e55,2839@su.edu,Mateo DelosReyes,True,student
68ca16983cf72d2806fa3e56,2842@su.edu,Mateo Flores,True,student
68ca16983cf72d2806fa3e57,2840@su.edu,Santiago Panganiban,True,student
68ca16993cf72d2806fa3e58,2841@su.edu,Lucas Navarro,True,student
68ca16993cf72d2806fa3e59,2845@su.edu,Chloe Reyes,True,student
68ca169a3cf72d2806fa3e5a,2844@su.edu,Chloe Santiago,True,student
68ca169a3cf72d2806fa3e5b,2846@su.edu,Amelia Castro,True,student
68ca169a3cf72d2806fa3e5c,2843@su.edu,Morgan Torres,True,student
68ca169b3cf72d2806fa3e5d,2847@su.edu,Zoey Lopez,True,student
68ca169b3cf72d2806fa3e5e,2849@su.edu,Riley Navarro,True,student
68ca169b3cf72d2806fa3e5f,2852@su.edu,Isla Lopez,True,student
68ca169c3cf72d2806fa3e60,2848@su.edu,Mateo Rivera,True,student
68ca169c3cf72d2806fa3e61,2851@su.edu,Sofia Bautista,True,student
68ca169c3cf72d2806fa3e62,2850@su.edu,Santiago Guerrero,True,student
68ca169d3cf72d2806fa3e63,2854@su.edu,Lucas Flores,True,student
68ca169d3cf72d2806fa3e64,2855@su.edu,Layla Panganiban,True,student
68ca169d3cf72d2806fa3e65,2853@su.edu,Mateo DelosReyes,True,student
68ca169e3cf72d2806fa3e66,2856@su.edu,Mateo Flores,True,student
68ca169e3cf72d2806fa3e67,2859@su.edu,Sofia Mendoza,True,student
68ca169f3cf72d2806fa3e68,2858@su.edu,Evelyn Gonzales,True,student
68ca169f3cf72d2806fa3e69,2860@su.edu,Santiago Rivera,True,student
68ca169f3cf72d2806fa3e6a,2857@su.edu,Mia Mendoza,True,student
68ca16a03cf72d2806fa3e6b,2861@su.edu,Mateo DelosReyes,True,student
68ca16a03cf72d2806fa3e6c,2862@su.edu,Reese Lopez,True,student
68ca16a03cf72d2806fa3e6d,2863@su.edu,Lucas Navarro,True,student
68ca16a13cf72d2806fa3e6e,2865@su.edu,Ava Reyes,True,student
68ca16a13cf72d2806fa3e6f,2870@su.edu,Ava Morales,True,student
68ca16a13cf72d2806fa3e70,2871@su.edu,Jamie Reyes,True,student
68ca16a23cf72d2806fa3e71,2864@su.edu,Ava Santiago,True,student
68ca16a23cf72d2806fa3e72,2875@su.edu,Riley Santiago,True,student
68ca16a23cf72d2806fa3e73,2877@su.edu,Layla Garcia,True,student
68ca16a33cf72d2806fa3e74,2879@su.edu,Isla Ramos,True,student
68ca16a33cf72d2806fa3e75,2869@su.edu,Amelia Morales,True,student
68ca16a33cf72d2806fa3e76,2881@su.edu,Reese Navarro,True,student
68ca16a43cf72d2806fa3e77,2878@su.edu,Santiago Reyes,True,student
68ca16a43cf72d2806fa3e78,2882@su.edu,Evelyn Guerrero,True,student
68ca16a53cf72d2806fa3e79,2880@su.edu,Lucas Castro,True,student
68ca16a53cf72d2806fa3e7a,2884@su.edu,Amelia Torres,True,student
68ca16a53cf72d2806fa3e7b,2883@su.edu,Evelyn Castro,True,student
68ca16a63cf72d2806fa3e7c,2874@su.edu,Ava Panganiban,True,student
68ca16a63cf72d2806fa3e7d,2867@su.edu,Mia Bautista,True,student
68ca16a63cf72d2806fa3e7e,2868@su.edu,Chloe Flores,True,student
68ca16a73cf72d2806fa3e7f,2872@su.edu,Santiago Ramos,True,student
68ca16a73cf72d2806fa3e80,2866@su.edu,Evelyn Ramos,True,student
68ca16a73cf72d2806fa3e81,2885@su.edu,Mateo Santiago,True,student
68ca16a83cf72d2806fa3e82,2886@su.edu,Reese Panganiban,True,student
68ca16a83cf72d2806fa3e83,2876@su.edu,Morgan Torres,True,student
68ca16a83cf72d2806fa3e84,2891@su.edu,Layla Garcia,True,student
68ca16a93cf72d2806fa3e85,2889@su.edu,Noah Gonzales,True,student
68ca16a93cf72d2806fa3e86,2873@su.edu,Lucas Yap,True,student
68ca16aa3cf72d2806fa3e87,2890@su.edu,Mateo Guerrero,True,student
68ca16aa3cf72d2806fa3e88,2894@su.edu,Isla Ramos,True,student
68ca16aa3cf72d2806fa3e89,2887@su.edu,Liam Santos,True,student
68ca16ab3cf72d2806fa3e8a,2888@su.edu,Mia Navarro,True,student
68ca16ab3cf72d2806fa3e8b,2892@su.edu,Morgan Reyes,True,student
68ca16ab3cf72d2806fa3e8c,2893@su.edu,Elijah Ramos,True,student
68ca16ac3cf72d2806fa3e8d,2896@su.edu,Liam Cruz,True,student
68ca16ac3cf72d2806fa3e8e,2907@su.edu,Noah Santiago,True,student
68ca16ac3cf72d2806fa3e8f,2895@su.edu,Ava Panganiban,True,student
68ca16ad3cf72d2806fa3e90,2909@su.edu,Amelia Panganiban,True,student
68ca16ad3cf72d2806fa3e91,2908@su.edu,Elijah DelosReyes,True,student
68ca16ad3cf72d2806fa3e92,2911@su.edu,Amelia Morales,True,student
68ca16ae3cf72d2806fa3e93,2906@su.edu,Evelyn Ramos,True,student
68ca16ae3cf72d2806fa3e94,2913@su.edu,Elijah Garcia,True,student
68ca16ae3cf72d2806fa3e95,2912@su.edu,Sofia Ramos,True,student
68ca16af3cf72d2806fa3e96,2904@su.edu,Mateo DelosReyes,True,student
68ca16af3cf72d2806fa3e97,2915@su.edu,Liam Gonzales,True,student
68ca16b03cf72d2806fa3e98,2910@su.edu,Elijah Navarro,True,student
68ca16b03cf72d2806fa3e99,2901@su.edu,Ethan Gonzales,True,student
68ca16b03cf72d2806fa3e9a,2903@su.edu,Reese Torres,True,student
68ca16b13cf72d2806fa3e9b,2914@su.edu,Amelia Torres,True,student
68ca16b13cf72d2806fa3e9c,2902@su.edu,Layla Santiago,True,student
68ca16b13cf72d2806fa3e9d,2916@su.edu,Evelyn Santos,True,student
68ca16b23cf72d2806fa3e9e,2918@su.edu,Mia Flores,True,student
68ca16b23cf72d2806fa3e9f,2919@su.edu,Isla Gonzales,True,student
68ca16b23cf72d2806fa3ea0,2920@su.edu,Mateo Torres,True,student
68ca16b33cf72d2806fa3ea1,2917@su.edu,Sofia DelosReyes,True,student
68ca16b33cf72d2806fa3ea2,2922@su.edu,Zoey Santos,True,student
68ca16b33cf72d2806fa3ea3,2921@su.edu,Lucas Flores,True,student
68ca16b43cf72d2806fa3ea4,2905@su.edu,Chloe Yap,True,student
68ca16b43cf72d2806fa3ea5,2899@su.edu,Jamie Cruz,True,student
68ca16b53cf72d2806fa3ea6,2898@su.edu,Morgan Mendoza,True,student
68ca16b53cf72d2806fa3ea7,2924@su.edu,Layla Bautista,True,student
68ca16b53cf72d2806fa3ea8,2923@su.edu,Liam Torres,True,student
68ca16b63cf72d2806fa3ea9,2900@su.edu,Lucas Santiago,True,student
68ca16b63cf72d2806fa3eaa,2926@su.edu,Santiago Panganiban,True,student
68ca16b63cf72d2806fa3eab,2930@su.edu,Liam Morales,True,student
68ca16b73cf72d2806fa3eac,2927@su.edu,Sofia Torres,True,student
68ca16b73cf72d2806fa3ead,2928@su.edu,Isla DelosReyes,True,student
68ca16b73cf72d2806fa3eae,2925@su.edu,Lucas Reyes,True,student
68ca16b83cf72d2806fa3eaf,2897@su.edu,Morgan Flores,True,student
68ca16b83cf72d2806fa3eb0,2932@su.edu,Zoey Torres,True,student
68ca16b83cf72d2806fa3eb1,2929@su.edu,Sofia Castro,True,student
68ca16b93cf72d2806fa3eb2,2931@su.edu,Sofia Santos,True,student
68ca16b93cf72d2806fa3eb3,2933@su.edu,Evelyn Gonzales,True,student
68ca16ba3cf72d2806fa3eb4,2936@su.edu,Isla Navarro,True,student
68ca16ba3cf72d2806fa3eb5,2937@su.edu,Liam Castro,True,student
68ca16ba3cf72d2806fa3eb6,2935@su.edu,Zoey Guerrero,True,student
68ca16bb3cf72d2806fa3eb7,2938@su.edu,Sofia Guerrero,True,student
68ca16bb3cf72d2806fa3eb8,2934@su.edu,Morgan Santos,True,student
68ca16bb3cf72d2806fa3eb9,2939@su.edu,Noah Garcia,True,student
68ca16bc3cf72d2806fa3eba,2941@su.edu,Elijah Guerrero,True,student
68ca16bc3cf72d2806fa3ebb,2944@su.edu,Chloe Ramos,True,student
68ca16bc3cf72d2806fa3ebc,2942@su.edu,Ava Lopez,True,student
68ca16bd3cf72d2806fa3ebd,2943@su.edu,Isla DelosReyes,True,student
68ca16bd3cf72d2806fa3ebe,2945@su.edu,Amelia Gonzales,True,student
68ca16bd3cf72d2806fa3ebf,2946@su.edu,Riley Cruz,True,student
68ca16be3cf72d2806fa3ec0,2947@su.edu,Layla Cruz,True,student
68ca16be3cf72d2806fa3ec1,2948@su.edu,Mia Santos,True,student
68ca16be3cf72d2806fa3ec2,2940@su.edu,Elijah Yap,True,student
68ca16bf3cf72d2806fa3ec3,2950@su.edu,Mateo Mendoza,True,student
68ca16bf3cf72d2806fa3ec4,2949@su.edu,Santiago Ramos,True,student
68ca16c03cf72d2806fa3ec5,2953@su.edu,Santiago Lopez,True,student
68ca16c03cf72d2806fa3ec6,2951@su.edu,Ava Yap,True,student
68ca16c03cf72d2806fa3ec7,2954@su.edu,Layla Panganiban,True,student
68ca16c13cf72d2806fa3ec8,2955@su.edu,Ava Lopez,True,student
68ca16c13cf72d2806fa3ec9,2956@su.edu,Mateo Cruz,True,student
68ca16c13cf72d2806fa3eca,2957@su.edu,Riley Gonzales,True,student
68ca16c23cf72d2806fa3ecb,2959@su.edu,Amelia Ramos,True,student
68ca16c23cf72d2806fa3ecc,2960@su.edu,Liam Rivera,True,student
68ca16c23cf72d2806fa3ecd,2958@su.edu,Lucas Bautista,True,student
68ca16c33cf72d2806fa3ece,2961@su.edu,Santiago Cruz,True,student
68ca16c33cf72d2806fa3ecf,2962@su.edu,Ethan Castro,True,student
68ca16c33cf72d2806fa3ed0,2963@su.edu,Santiago Bautista,True,student
68ca16c43cf72d2806fa3ed1,2964@su.edu,Jamie Flores,True,student
68ca16c43cf72d2806fa3ed2,2965@su.edu,Evelyn Lopez,True,student
68ca16c53cf72d2806fa3ed3,2966@su.edu,Elijah Santos,True,student
68ca16c53cf72d2806fa3ed4,2968@su.edu,Elijah Santiago,True,student
68ca16c53cf72d2806fa3ed5,2967@su.edu,Elijah Reyes,True,student
68ca16c63cf72d2806fa3ed6,2969@su.edu,Mateo Torres,True,student
68ca16c63cf72d2806fa3ed7,2970@su.edu,Liam DelosReyes,True,student
68ca16c63cf72d2806fa3ed8,2972@su.edu,Zoey Castro,True,student
68ca16c73cf72d2806fa3ed9,2952@su.edu,Santiago Morales,True,student
68ca16c73cf72d2806fa3eda,2973@su.edu,Elijah Yap,True,student
68ca16c73cf72d2806fa3edb,2975@su.edu,Reese Panganiban,True,student
68ca16c83cf72d2806fa3edc,2974@su.edu,Santiago Panganiban,True,student
68ca16c83cf72d2806fa3edd,2971@su.edu,Zoey Mendoza,True,student
68ca16c83cf72d2806fa3ede,2976@su.edu,Lucas Bautista,True,student
68ca16c93cf72d2806fa3edf,2978@su.edu,Ethan Santos,True,student
68ca16c93cf72d2806fa3ee0,2989@su.edu,Morgan Panganiban,True,student
68ca16ca3cf72d2806fa3ee1,2990@su.edu,Elijah DelosReyes,True,student
68ca16ca3cf72d2806fa3ee2,2991@su.edu,Santiago Castro,True,student
68ca16ca3cf72d2806fa3ee3,2992@su.edu,Ava Panganiban,True,student
68ca16cb3cf72d2806fa3ee4,2993@su.edu,Lucas Flores,True,student
68ca16cb3cf72d2806fa3ee5,2994@su.edu,Layla Torres,True,student
68ca16cb3cf72d2806fa3ee6,2995@su.edu,Isla Reyes,True,student
68ca16cc3cf72d2806fa3ee7,2996@su.edu,Sofia Santos,True,student
68ca16cc3cf72d2806fa3ee8,2997@su.edu,Noah Guerrero,True,student
68ca16cd3cf72d2806fa3ee9,2998@su.edu,Amelia Ramos,True,student
68ca16cd3cf72d2806fa3eea,2999@su.edu,Lucas Torres,True,student
68ca16cd3cf72d2806fa3eeb,2988@su.edu,Morgan Torres,True,student
68ca16ce3cf72d2806fa3eec,2979@su.edu,Noah Navarro,True,student
68ca16ce3cf72d2806fa3eed,2977@su.edu,Noah Garcia,True,student
68ca16ce3cf72d2806fa3eee,2980@su.edu,Zoey Reyes,True,student
68ca16cf3cf72d2806fa3eef,2984@su.edu,Chloe Reyes,True,student
68ca16cf3cf72d2806fa3ef0,2985@su.edu,Mateo Santos,True,student
68ca16cf3cf72d2806fa3ef1,3000@su.edu,Amelia Cruz,True,student
68ca16d03cf72d2806fa3ef2,2981@su.edu,Ethan Ramos,True,student
68ca16d03cf72d2806fa3ef3,2986@su.edu,Zoey Santiago,True,student
68ca16d03cf72d2806fa3ef4,2982@su.edu,Ethan Garcia,True,student
68ca16d13cf72d2806fa3ef5,2987@su.edu,Riley Bautista,True,student
68ca16d13cf72d2806fa3ef6,2983@su.edu,Santiago Garcia,True,student
68ca16d43cf72d2806fa3ef7,0041@su.edu,Evelyn Reyes,True,student
68ca16d53cf72d2806fa3ef8,0042@su.edu,Jamie Rivera,True,student
68ca16d53cf72d2806fa3ef9,0043@su.edu,Zoey Gonzales,True,student
68ca16d53cf72d2806fa3efa,0046@su.edu,Zoey Lopez,True,student
68ca16d63cf72d2806fa3efb,0045@su.edu,Elijah Ramos,True,student
68ca16d63cf72d2806fa3efc,0044@su.edu,Morgan Morales,True,student
68ca16d73cf72d2806fa3efd,0048@su.edu,Sofia Garcia,True,student
68ca16d73cf72d2806fa3efe,0049@su.edu,Lucas DelosReyes,True,student
68ca16d73cf72d2806fa3eff,0047@su.edu,Jamie Mendoza,True,student
68ca16d83cf72d2806fa3f00,0061@su.edu,Mateo Panganiban,True,student
68ca16d83cf72d2806fa3f01,0054@su.edu,Isla Castro,True,student
68ca16d83cf72d2806fa3f02,0063@su.edu,Mateo Yap,True,student
68ca16d93cf72d2806fa3f03,0062@su.edu,Evelyn Navarro,True,student
68ca16d93cf72d2806fa3f04,0064@su.edu,Isla Lopez,True,student
68ca16d93cf72d2806fa3f05,0065@su.edu,Morgan Ramos,True,student
68ca16da3cf72d2806fa3f06,0066@su.edu,Jamie Torres,True,student
68ca16da3cf72d2806fa3f07,0060@su.edu,Ethan Morales,True,student
68ca16da3cf72d2806fa3f08,0051@su.edu,Zoey Navarro,True,student
68ca16db3cf72d2806fa3f09,0068@su.edu,Amelia Guerrero,True,student
68ca16db3cf72d2806fa3f0a,0067@su.edu,Mia Bautista,True,student
68ca16dc3cf72d2806fa3f0b,0070@su.edu,Morgan Flores,True,student
68ca16dc3cf72d2806fa3f0c,0071@su.edu,Elijah Cruz,True,student
68ca16dc3cf72d2806fa3f0d,0074@su.edu,Ethan Navarro,True,student
68ca16dd3cf72d2806fa3f0e,0073@su.edu,Amelia Garcia,True,student
68ca16dd3cf72d2806fa3f0f,0072@su.edu,Reese Panganiban,True,student
68ca16dd3cf72d2806fa3f10,0069@su.edu,Ethan Castro,True,student
68ca16de3cf72d2806fa3f11,0075@su.edu,Noah Santiago,True,student
68ca16de3cf72d2806fa3f12,0077@su.edu,Morgan Navarro,True,student
68ca16de3cf72d2806fa3f13,0076@su.edu,Liam Torres,True,student
68ca16df3cf72d2806fa3f14,0078@su.edu,Evelyn Santos,True,student
68ca16df3cf72d2806fa3f15,0057@su.edu,Elijah Reyes,True,student
68ca16df3cf72d2806fa3f16,0050@su.edu,Mia Gonzales,True,student
68ca16e03cf72d2806fa3f17,0058@su.edu,Ethan Morales,True,student
68ca16e03cf72d2806fa3f18,0056@su.edu,Layla Guerrero,True,student
68ca16e13cf72d2806fa3f19,0059@su.edu,Reese Mendoza,True,student
68ca16e13cf72d2806fa3f1a,0053@su.edu,Evelyn Lopez,True,student
68ca16e13cf72d2806fa3f1b,0079@su.edu,Santiago Navarro,True,student
68ca16e23cf72d2806fa3f1c,0080@su.edu,Riley Bautista,True,student
68ca16e23cf72d2806fa3f1d,0083@su.edu,Mia Ramos,True,student
68ca16e23cf72d2806fa3f1e,0082@su.edu,Elijah DelosReyes,True,student
68ca16e33cf72d2806fa3f1f,0086@su.edu,Chloe Castro,True,student
68ca16e33cf72d2806fa3f20,0085@su.edu,Lucas Reyes,True,student
68ca16e33cf72d2806fa3f21,0081@su.edu,Elijah Garcia,True,student
68ca16e43cf72d2806fa3f22,0088@su.edu,Zoey Panganiban,True,student
68ca16e43cf72d2806fa3f23,0087@su.edu,Mia Gonzales,True,student
68ca16e43cf72d2806fa3f24,0084@su.edu,Evelyn Morales,True,student
68ca16e53cf72d2806fa3f25,0091@su.edu,Liam Lopez,True,student
68ca16e53cf72d2806fa3f26,0089@su.edu,Jamie Reyes,True,student
68ca16e63cf72d2806fa3f27,0090@su.edu,Noah Flores,True,student
68ca16e63cf72d2806fa3f28,0092@su.edu,Santiago Cruz,True,student
68ca16e63cf72d2806fa3f29,0055@su.edu,Noah Navarro,True,student
68ca16e73cf72d2806fa3f2a,0093@su.edu,Reese Cruz,True,student
68ca16e73cf72d2806fa3f2b,0095@su.edu,Jamie Bautista,True,student
68ca16e73cf72d2806fa3f2c,0104@su.edu,Zoey Gonzales,True,student
68ca16e83cf72d2806fa3f2d,0105@su.edu,Evelyn Reyes,True,student
68ca16e83cf72d2806fa3f2e,0106@su.edu,Mateo Navarro,True,student
68ca16e83cf72d2806fa3f2f,0108@su.edu,Riley Morales,True,student
68ca16e93cf72d2806fa3f30,0107@su.edu,Ethan Santiago,True,student
68ca16e93cf72d2806fa3f31,0052@su.edu,Jamie Torres,True,student
68ca16e93cf72d2806fa3f32,0109@su.edu,Amelia Cruz,True,student
68ca16ea3cf72d2806fa3f33,0103@su.edu,Liam Lopez,True,student
68ca16ea3cf72d2806fa3f34,0112@su.edu,Ethan Cruz,True,student
68ca16eb3cf72d2806fa3f35,0110@su.edu,Evelyn Garcia,True,student
68ca16eb3cf72d2806fa3f36,0111@su.edu,Lucas Torres,True,student
68ca16eb3cf72d2806fa3f37,0114@su.edu,Ava Castro,True,student
68ca16ec3cf72d2806fa3f38,0116@su.edu,Layla Guerrero,True,student
68ca16ec3cf72d2806fa3f39,0115@su.edu,Chloe Mendoza,True,student
68ca16ec3cf72d2806fa3f3a,0117@su.edu,Zoey Santiago,True,student
68ca16ed3cf72d2806fa3f3b,0113@su.edu,Jamie Mendoza,True,student
68ca16ed3cf72d2806fa3f3c,0120@su.edu,Jamie Cruz,True,student
68ca16ed3cf72d2806fa3f3d,0118@su.edu,Riley Panganiban,True,student
68ca16ee3cf72d2806fa3f3e,0096@su.edu,Layla Yap,True,student
68ca16ee3cf72d2806fa3f3f,0119@su.edu,Ava Santos,True,student
68ca16ee3cf72d2806fa3f40,0100@su.edu,Chloe DelosReyes,True,student
68ca16ef3cf72d2806fa3f41,0099@su.edu,Liam Panganiban,True,student
68ca16ef3cf72d2806fa3f42,0094@su.edu,Isla Bautista,True,student
68ca16f03cf72d2806fa3f43,0101@su.edu,Mateo Gonzales,True,student
68ca16f03cf72d2806fa3f44,0097@su.edu,Mateo Santiago,True,student
68ca16f03cf72d2806fa3f45,0098@su.edu,Jamie Torres,True,student
68ca16f13cf72d2806fa3f46,0102@su.edu,Ava Garcia,True,student
68ca16f13cf72d2806fa3f47,0121@su.edu,Sofia Mendoza,True,student
68ca16f13cf72d2806fa3f48,0122@su.edu,Ava Bautista,True,student
68ca16f23cf72d2806fa3f49,0124@su.edu,Santiago Santos,True,student
68ca16f23cf72d2806fa3f4a,0123@su.edu,Amelia Santiago,True,student
68ca16f23cf72d2806fa3f4b,0126@su.edu,Reese Morales,True,student
68ca16f33cf72d2806fa3f4c,0125@su.edu,Lucas Guerrero,True,student
68ca16f33cf72d2806fa3f4d,0128@su.edu,Riley Santiago,True,student
68ca16f33cf72d2806fa3f4e,0129@su.edu,Amelia Cruz,True,student
68ca16f43cf72d2806fa3f4f,0127@su.edu,Elijah Rivera,True,student
68ca16f43cf72d2806fa3f50,0131@su.edu,Ava Castro,True,student
68ca16f53cf72d2806fa3f51,0132@su.edu,Amelia Torres,True,student
68ca16f53cf72d2806fa3f52,0130@su.edu,Sofia Panganiban,True,student
68ca16f53cf72d2806fa3f53,0133@su.edu,Lucas Panganiban,True,student
68ca16f63cf72d2806fa3f54,0134@su.edu,Sofia Yap,True,student
68ca16f63cf72d2806fa3f55,0135@su.edu,Elijah Mendoza,True,student
68ca16f63cf72d2806fa3f56,0136@su.edu,Sofia Rivera,True,student
68ca16f73cf72d2806fa3f57,0137@su.edu,Mateo Torres,True,student
68ca16f73cf72d2806fa3f58,0138@su.edu,Mia Reyes,True,student
68ca16f73cf72d2806fa3f59,0139@su.edu,Evelyn Yap,True,student
68ca16f83cf72d2806fa3f5a,0140@su.edu,Mateo Gonzales,True,student
68ca16f83cf72d2806fa3f5b,0141@su.edu,Isla Santos,True,student
68ca16f83cf72d2806fa3f5c,0144@su.edu,Elijah Panganiban,True,student
68ca16f93cf72d2806fa3f5d,0145@su.edu,Liam Bautista,True,student
68ca16f93cf72d2806fa3f5e,0143@su.edu,Jamie Reyes,True,student
68ca16fa3cf72d2806fa3f5f,0149@su.edu,Liam Santiago,True,student
